r_id,rating_numeric,rating_count_floor,orders,revenue
130266,3.7,1000.0,1,338.0
130269,3.9,500.0,1,3060.0
130271,4.1,20.0,1,259.0
130283,4.2,100.0,1,146287.0
130284,4.3,20.0,1,5181.0
130285,4.2,20.0,1,40148.0
130292,4.3,100.0,1,47417.0
130295,2.9,20.0,1,1074.0
130298,3.4,20.0,1,1593.0
130299,2.5,50.0,1,20713.0
130303,3.2,50.0,1,23801.0
130306,2.9,20.0,1,9954.0
130355,4.1,1000.0,1,394.0
130357,3.7,500.0,1,1694.0
130367,3.8,100.0,1,88.0
130389,3.9,100.0,1,657.0
130400,4.0,100.0,1,199.0
130406,3.8,100.0,1,2074.0
130420,4.5,20.0,1,236.0
130423,4.2,20.0,1,1750.0
130425,3.7,20.0,1,1912.0
130441,4.9,20.0,1,1889.0
130445,2.0,50.0,1,407.0
130454,4.4,20.0,1,1324.0
130463,3.7,100.0,1,1556.0
130469,4.2,100.0,1,250.0
130471,4.2,100.0,1,14815.0
130475,3.7,20.0,1,162.0
130477,3.3,20.0,1,140444.0
130487,4.0,50.0,1,60.0
130497,4.2,1000.0,1,157.0
130502,4.1,100.0,1,3130.0
130507,3.5,100.0,1,12023.0
130508,4.1,100.0,1,93.0
130512,3.8,20.0,1,889.0
130519,4.2,100.0,1,1681.0
130525,3.7,100.0,1,417.0
130526,4.0,100.0,1,116.0
130527,3.7,20.0,1,259.0
130542,3.7,20.0,1,1954.0
130563,4.2,100.0,1,718.0
130566,3.7,100.0,1,1005.0
130571,4.0,100.0,1,144.0
130574,3.8,20.0,1,764.0
130625,4.3,100.0,1,18523.0
130628,4.4,100.0,1,83.0
130632,4.3,50.0,1,171.0
130634,3.8,500.0,1,106.0
130648,3.4,20.0,1,19648.0
130675,3.5,50.0,1,380.0
130734,4.4,50.0,1,46.0
130744,3.9,100.0,1,84352.0
130751,3.8,100.0,1,20287.0
130799,3.5,50.0,1,15644.0
130839,3.5,50.0,1,194.0
130845,3.2,20.0,1,292.0
130849,3.2,100.0,1,120.0
130867,3.2,20.0,1,100481.0
130873,3.7,20.0,1,23782.0
130877,3.8,50.0,1,431.0
130888,4.0,50.0,1,333.0
130896,3.3,20.0,1,111.0
130908,3.8,50.0,1,134.0
130909,3.8,20.0,1,106.0
130910,3.4,100.0,1,125.0
130915,3.9,100.0,1,54079.0
130936,3.8,20.0,1,444.0
130940,2.5,50.0,1,852.0
130948,3.2,20.0,1,898.0
130956,3.0,50.0,1,894.0
130958,3.6,20.0,1,454.0
130959,3.6,100.0,1,1366.0
130960,4.0,100.0,1,694.0
130962,3.3,100.0,1,3731.0
130978,3.9,100.0,1,6713.0
130982,3.4,20.0,1,1028.0
130989,3.7,50.0,1,2681.0
131002,4.0,50.0,1,519.0
131004,4.1,100.0,1,593.0
131006,3.3,20.0,1,685.0
131007,3.7,20.0,1,296.0
131011,3.5,20.0,1,241.0
131013,3.8,50.0,1,2764.0
131015,4.0,100.0,1,4620.0
131021,4.0,100.0,1,4403.0
131027,4.1,50.0,1,4079.0
131029,3.7,20.0,1,889.0
131031,3.9,100.0,1,1074.0
131033,4.0,100.0,1,407.0
131035,4.3,100.0,1,93.0
131036,4.5,20.0,1,1671.0
131042,4.3,50.0,1,2468.0
131045,3.1,100.0,1,991.0
131059,4.3,50.0,1,167.0
131082,3.8,100.0,1,1657.0
131084,3.0,100.0,1,8981.0
131108,2.5,20.0,1,986.0
131111,3.1,100.0,1,93.0
131114,4.2,1000.0,1,449.0
131118,4.3,1000.0,1,3625.0
131125,3.3,50.0,1,347.0
131126,3.3,50.0,1,97.0
131134,3.7,20.0,1,245.0
131135,4.0,50.0,1,3597.0
131136,4.1,50.0,1,394.0
131139,3.3,50.0,1,1366.0
131144,4.2,100.0,1,1074.0
131151,3.9,100.0,1,190.0
131167,4.2,100.0,1,324.0
131175,4.2,50.0,1,926.0
131176,4.4,50.0,1,2194.0
131181,3.9,100.0,1,9449.0
131201,4.0,20.0,1,1866.0
131204,4.2,500.0,1,60.0
131217,3.8,500.0,1,97.0
131218,3.5,100.0,1,116.0
131229,4.7,20.0,1,852.0
131239,3.5,20.0,1,8023.0
131247,3.6,100.0,1,8009.0
131255,4.2,100.0,1,
131258,4.6,50.0,1,866.0
131264,3.8,50.0,1,764.0
131273,3.2,20.0,1,245.0
131309,4.6,1000.0,1,931.0
131320,3.9,100.0,1,7630.0
131325,4.4,100.0,1,139.0
131351,3.8,500.0,1,130.0
131374,3.8,500.0,1,292.0
131385,3.6,20.0,1,83.0
131393,4.3,20.0,1,157.0
131394,3.6,20.0,1,278.0
131395,3.7,50.0,1,421.0
131399,3.0,20.0,1,287.0
131407,3.1,20.0,1,514.0
131410,2.8,20.0,1,343.0
131412,4.3,20.0,1,514.0
131416,3.6,50.0,1,6125.0
131419,4.1,50.0,1,1074.0
131439,4.3,100.0,1,2935.0
131454,2.8,20.0,1,102.0
131501,4.0,100.0,1,11009.0
131508,4.2,100.0,1,8750.0
131522,3.4,20.0,1,366.0
131527,3.9,50.0,1,3079.0
131530,4.0,50.0,1,796.0
131571,4.1,50.0,1,3625.0
131573,3.8,100.0,1,32.0
131575,3.6,100.0,1,19907.0
131587,4.5,100.0,1,208.0
131588,4.1,1000.0,1,84352.0
131631,3.3,50.0,1,708.0
131637,3.7,20.0,1,74.0
131654,3.5,50.0,1,403.0
131667,4.2,20.0,1,2139.0
131669,3.6,50.0,1,468.0
131690,4.0,1000.0,1,181.0
131692,4.1,20.0,1,32.0
131708,3.5,20.0,1,106.0
131710,4.3,20.0,1,171.0
131745,3.7,100.0,1,
131750,4.5,50.0,1,1954.0
131755,3.8,20.0,1,1505.0
131759,4.4,100.0,1,1329.0
131806,4.0,100.0,1,648.0
131815,4.4,20.0,1,106.0
131824,3.4,20.0,1,162.0
131834,3.4,20.0,1,241.0
131839,4.0,500.0,1,5667.0
131840,4.3,100.0,1,57625.0
131841,4.0,500.0,1,5102.0
131844,4.5,20.0,1,1343.0
131851,4.0,100.0,1,741.0
131874,4.2,100.0,1,2852.0
131892,4.4,20.0,1,116.0
131913,3.2,20.0,1,4028.0
131914,4.0,20.0,1,18856.0
131919,2.5,20.0,1,3403.0
131927,4.1,50.0,1,111.0
131929,3.9,1000.0,1,129505.0
131932,4.1,100.0,1,12231.0
131933,4.4,100.0,1,125.0
131934,4.1,20.0,1,9611.0
131937,4.5,50.0,1,1181.0
131947,3.5,20.0,1,22903.0
131952,3.9,100.0,1,9611.0
131956,4.2,100.0,1,370.0
131958,4.1,100.0,1,259.0
131960,4.2,100.0,1,74.0
131973,3.4,100.0,1,972.0
131988,3.2,100.0,1,9157.0
131989,3.7,20.0,1,20042.0
131990,3.6,20.0,1,26880.0
132011,4.5,100.0,1,51.0
132021,4.3,100.0,1,218.0
132037,3.6,100.0,1,227.0
132039,3.5,100.0,1,333.0
132041,3.7,50.0,1,343.0
132048,3.7,100.0,1,125.0
132054,3.7,500.0,1,37.0
132056,3.7,500.0,1,222.0
132059,3.5,20.0,1,83.0
132066,4.0,100.0,1,83.0
132070,3.7,50.0,1,83.0
132094,3.7,500.0,1,509.0
132097,2.9,50.0,1,2083.0
132100,4.6,500.0,1,32.0
132105,4.3,100.0,1,74.0
132112,4.1,1000.0,1,42.0
132115,4.3,100.0,1,42.0
132123,3.2,20.0,1,185.0
132147,4.0,20.0,1,1731.0
132153,3.9,50.0,1,2310.0
132157,3.8,100.0,1,60.0
132159,4.6,500.0,1,97.0
132164,4.4,100.0,1,13384.0
132168,4.1,100.0,1,4551.0
132174,3.9,50.0,1,71148.0
132187,4.3,100.0,1,2310.0
132206,4.1,500.0,1,125.0
132223,3.7,100.0,1,14671.0
132226,4.2,100.0,1,2782.0
132229,4.5,100.0,1,357333.0
132248,3.8,50.0,1,106.0
132252,3.5,20.0,1,21722.0
132253,3.1,50.0,1,46.0
132256,4.1,100.0,1,361.0
132272,3.8,100.0,1,5856.0
132284,3.6,100.0,1,764.0
132287,4.1,50.0,1,5949.0
132292,3.9,100.0,1,7296.0
132295,3.7,50.0,1,2245.0
132313,4.3,100.0,1,79.0
132315,3.4,100.0,1,333.0
132324,3.8,50.0,1,468.0
132328,4.1,100.0,1,894.0
132332,3.4,100.0,1,7153.0
132346,4.2,20.0,1,88.0
132354,4.6,50.0,1,1616.0
132362,4.3,500.0,1,315.0
132368,3.6,20.0,1,9806.0
132379,4.4,100.0,1,7106.0
132393,4.0,50.0,1,83.0
132421,3.7,20.0,1,49028.0
132422,3.8,100.0,1,19611.0
132425,3.9,100.0,1,20444.0
132434,3.1,20.0,1,12528.0
132446,3.0,50.0,1,181.0
132452,3.4,20.0,1,4384.0
132455,3.9,100.0,1,171.0
132470,4.0,50.0,1,319.0
132474,3.8,50.0,1,24958.0
132476,3.9,50.0,1,5102.0
132478,3.8,500.0,1,361.0
132482,4.0,100.0,1,7694.0
132483,3.6,50.0,1,51190.0
132484,3.7,50.0,1,
132485,3.1,100.0,1,39222.0
132489,4.1,100.0,1,14671.0
132490,3.6,50.0,1,48704.0
132493,3.6,100.0,1,48269.0
132495,3.9,100.0,1,7125.0
132496,3.0,20.0,1,8833.0
132497,3.7,50.0,1,5731.0
132498,2.9,100.0,1,1190.0
132501,3.5,20.0,1,14671.0
132502,2.9,100.0,1,4417.0
132503,3.7,50.0,1,5611.0
132514,3.8,500.0,1,10495.0
132515,4.1,20.0,1,4231.0
132535,4.0,100.0,1,79.0
132538,3.7,100.0,1,4759.0
132544,4.0,100.0,1,1912.0
132551,3.9,20.0,1,2718.0
132555,3.1,50.0,1,111.0
132564,4.2,100.0,1,12347.0
132574,3.5,50.0,1,394.0
132581,3.5,100.0,1,4407.0
132619,3.8,20.0,1,1773.0
132680,4.1,500.0,1,3551.0
132686,3.9,100.0,1,551.0
132698,3.3,500.0,1,1019.0
132703,3.0,1000.0,1,148.0
132712,4.0,500.0,1,10921.0
132721,3.9,20.0,1,1366.0
132731,3.8,100.0,1,171.0
132734,3.9,50.0,1,2731.0
132751,4.2,20.0,1,444.0
132755,3.7,20.0,1,718.0
132793,3.9,100.0,1,3829.0
132799,3.8,100.0,1,1889.0
132801,4.1,100.0,1,125.0
132810,3.4,100.0,1,222.0
132819,3.3,100.0,1,185.0
132820,3.6,100.0,1,60.0
132822,4.3,20.0,1,1889.0
132844,3.7,20.0,1,204.0
132886,4.5,20.0,1,519.0
132896,2.8,50.0,1,1463.0
132901,4.1,100.0,1,12231.0
132904,3.2,20.0,1,78417.0
132911,3.8,100.0,1,3269.0
132926,3.2,50.0,1,63602.0
132930,4.2,1000.0,1,27329.0
132933,4.2,500.0,1,120.0
132951,4.0,1000.0,1,208.0
132958,3.6,100.0,1,1847.0
132972,4.5,50.0,1,491.0
132978,4.2,500.0,1,588.0
132988,4.1,100.0,1,56.0
133008,2.9,50.0,1,4324.0
133012,4.2,500.0,1,97.0
133030,3.5,50.0,1,4579.0
133059,3.9,20.0,1,440.0
133060,3.7,20.0,1,2884.0
133064,3.8,50.0,1,440.0
133065,4.0,100.0,1,56.0
133081,3.4,50.0,1,213.0
133084,3.7,100.0,1,46.0
133107,3.6,50.0,1,102.0
133111,3.9,100.0,1,125.0
133113,3.4,20.0,1,269.0
133155,3.2,20.0,1,93.0
133160,4.0,100.0,1,74.0
133161,4.1,100.0,1,2259.0
133174,4.1,500.0,1,861.0
133179,3.8,50.0,1,27324.0
133189,4.1,50.0,1,282.0
133190,3.6,20.0,1,7583.0
133196,4.0,20.0,1,2657.0
133211,3.8,20.0,1,7917.0
133224,3.9,100.0,1,361.0
133233,3.2,100.0,1,176.0
133238,3.6,100.0,1,5088.0
133242,3.5,50.0,1,745.0
133257,4.1,100.0,1,495.0
133262,4.1,100.0,1,495.0
133278,3.5,100.0,1,93.0
133288,4.4,50.0,1,699.0
133290,4.2,100.0,1,3884.0
133294,4.3,50.0,1,2278.0
133295,4.2,100.0,1,2556.0
133301,4.0,100.0,1,7551.0
133308,3.7,20.0,1,125.0
133310,3.3,20.0,1,3065.0
133311,4.1,100.0,1,2250.0
133312,3.8,20.0,1,375.0
133315,4.2,100.0,1,750.0
133316,4.0,1000.0,1,4495.0
133329,2.9,50.0,1,65.0
133331,3.3,100.0,1,60.0
133338,3.8,100.0,1,264.0
133344,3.7,20.0,1,111.0
133352,4.0,50.0,2,2755.0
133359,4.6,20.0,1,139.0
133363,4.3,100.0,1,
133365,2.8,20.0,1,852.0
133371,3.7,20.0,1,46972.0
133372,3.3,20.0,1,473759.0
133380,3.3,100.0,1,69032.0
133391,3.6,100.0,1,324.0
133395,3.6,20.0,1,106.0
133403,3.5,20.0,1,273.0
133429,4.2,100.0,1,139.0
133434,3.8,100.0,1,51.0
133443,4.3,100.0,1,4417.0
133451,4.0,50.0,1,282.0
133473,4.2,50.0,1,74.0
133476,3.7,50.0,1,481.0
133488,3.8,500.0,1,65.0
133492,4.0,100.0,1,32.0
133509,3.5,20.0,1,421.0
133514,4.5,50.0,1,208.0
133517,3.9,100.0,1,56.0
133518,4.3,100.0,1,111.0
133523,3.8,50.0,1,125.0
133532,3.5,50.0,1,130.0
133551,3.8,100.0,1,2704.0
133567,3.9,20.0,1,11069.0
133568,4.3,20.0,1,144.0
133577,4.2,500.0,1,398.0
133583,3.6,500.0,1,65.0
133586,4.1,20.0,1,37.0
133593,4.0,500.0,1,116.0
133595,3.8,20.0,1,83.0
133597,4.2,20.0,1,83.0
133601,4.4,20.0,1,282.0
133604,4.2,20.0,1,639.0
133606,4.0,500.0,1,866.0
133612,4.1,20.0,1,46.0
133629,3.8,100.0,1,315.0
133636,4.1,50.0,1,56.0
133641,3.5,20.0,1,111.0
133643,4.3,50.0,1,139.0
133650,3.8,20.0,1,639.0
133656,4.2,100.0,1,792.0
133669,3.9,50.0,1,4102.0
133671,3.6,50.0,1,313472.0
133674,3.9,500.0,1,3639.0
133679,3.7,100.0,1,477.0
133685,4.0,20.0,1,100481.0
133690,3.9,20.0,1,444.0
133691,4.1,1000.0,1,5907.0
133693,3.6,20.0,1,4259.0
133694,3.5,50.0,1,4102.0
133698,4.2,100.0,1,347.0
133710,4.2,100.0,1,4676.0
133756,4.3,100.0,1,1440.0
133768,4.0,500.0,1,2486.0
133776,3.6,500.0,1,8097.0
133777,3.9,500.0,1,2194.0
133778,4.1,100.0,1,773.0
133782,3.8,50.0,1,97.0
133792,4.2,100.0,1,6287.0
133802,3.9,20.0,1,713.0
133803,4.2,50.0,1,4639.0
133807,4.0,500.0,1,125.0
133814,4.1,100.0,1,4255.0
133815,3.7,100.0,1,750.0
133825,3.9,100.0,1,25741.0
133826,4.0,500.0,1,4028.0
133829,4.6,500.0,1,3329.0
133830,3.3,100.0,1,449.0
133839,4.4,50.0,1,1556.0
133841,3.3,20.0,1,106.0
133874,4.5,100.0,1,625.0
133885,4.1,500.0,1,134.0
133886,4.0,100.0,1,120.0
133893,3.9,100.0,1,282.0
133905,3.6,100.0,1,1611.0
133910,3.8,100.0,1,1125.0
133914,4.2,100.0,1,579.0
133924,4.3,100.0,1,426.0
133927,3.7,20.0,1,1181.0
133940,3.8,100.0,1,293588.0
133942,3.9,100.0,1,10755.0
133943,3.2,20.0,1,681.0
133947,4.3,20.0,1,875.0
133950,4.3,20.0,1,157.0
133968,3.9,100.0,1,454.0
133984,3.9,500.0,1,796.0
133987,3.6,100.0,1,44782.0
133995,4.0,100.0,1,97.0
134009,4.2,20.0,1,259.0
134012,4.0,20.0,1,468.0
134028,3.5,50.0,1,37.0
134044,4.0,100.0,1,74.0
134064,3.5,20.0,1,79.0
134070,4.6,50.0,1,93.0
134082,3.8,100.0,1,1921.0
134094,3.8,100.0,1,236.0
134106,3.6,20.0,1,83.0
134125,3.6,100.0,1,3852.0
134156,4.0,100.0,1,10000.0
134157,3.4,100.0,1,6264.0
134158,3.9,500.0,1,14671.0
134182,3.8,50.0,1,3958.0
134183,3.8,1000.0,1,97.0
134193,4.1,50.0,1,
134203,3.8,20.0,1,10023.0
134204,3.5,100.0,1,2713.0
134223,3.8,20.0,1,222.0
134227,3.9,100.0,1,407.0
134228,3.4,20.0,1,4394.0
134243,3.5,100.0,1,333.0
134247,3.4,100.0,1,120.0
134255,4.3,100.0,1,176.0
134256,3.6,50.0,1,694.0
134261,4.0,100.0,1,921.0
134273,3.5,20.0,1,2551.0
134278,4.3,500.0,1,125.0
134290,3.5,100.0,1,2153.0
134312,3.5,50.0,1,231.0
134316,3.8,20.0,1,481.0
134323,3.1,50.0,1,1111.0
134324,4.1,50.0,1,676.0
134330,4.1,20.0,1,8352.0
134335,4.6,50.0,1,79.0
134337,3.4,20.0,1,7134.0
134340,3.7,100.0,1,167.0
134404,3.8,50.0,1,231.0
134415,3.7,100.0,1,190.0
134421,4.2,20.0,1,1324.0
134450,4.0,100.0,1,130.0
134461,3.4,500.0,1,104958.0
134465,4.5,50.0,1,278.0
134468,4.2,100.0,1,2000.0
134469,4.0,50.0,1,444.0
134473,4.3,50.0,1,2551.0
134522,4.0,50.0,1,662.0
134529,3.8,50.0,1,542.0
134540,4.1,50.0,1,1731.0
134542,4.2,500.0,1,921.0
134548,3.1,50.0,1,3111.0
134552,4.3,50.0,1,1986.0
134559,4.1,100.0,1,7370.0
134566,3.7,20.0,1,444.0
134569,4.1,100.0,2,6134.0
134572,3.8,20.0,1,93.0
134577,4.0,50.0,1,657.0
134579,3.4,100.0,1,1366.0
134592,4.3,100.0,1,1000.0
134610,4.1,50.0,1,380.0
134618,4.0,50.0,1,65.0
134622,3.5,50.0,1,926.0
134642,2.7,50.0,1,384.0
134644,3.4,20.0,1,157.0
134651,4.1,100.0,1,93.0
134664,4.3,100.0,1,764.0
134671,4.0,100.0,1,157.0
134690,3.9,1000.0,1,625.0
134721,3.7,20.0,1,26255.0
134728,3.2,50.0,1,1148.0
134743,3.7,20.0,1,3190.0
134744,3.8,20.0,1,2870.0
134750,3.3,20.0,1,3185.0
134758,3.7,20.0,1,417.0
134769,4.2,1000.0,1,3796.0
134785,4.4,100.0,1,144.0
134791,4.1,1000.0,1,14398.0
134795,2.7,20.0,1,319.0
134807,3.8,100.0,1,264.0
134809,3.3,20.0,1,1731.0
134827,3.0,20.0,1,51.0
134836,3.9,50.0,1,972.0
134856,3.7,100.0,1,685.0
134883,4.3,50.0,1,343.0
134889,3.6,100.0,1,343.0
134900,4.4,50.0,1,56.0
134941,3.9,100.0,1,954.0
134953,3.4,20.0,1,407.0
134965,4.0,50.0,1,9560.0
134972,2.7,20.0,1,685.0
134975,4.3,500.0,1,44847.0
134976,4.3,100.0,1,5995.0
134981,2.9,100.0,1,1556.0
134994,1.9,20.0,1,
134998,4.3,100.0,1,435.0
135009,3.2,50.0,1,74.0
135020,4.2,100.0,1,278.0
135035,4.2,100.0,1,282.0
135051,4.2,100.0,1,2407.0
135065,3.6,50.0,1,755.0
135077,4.0,100.0,1,213.0
135100,4.1,50.0,1,222.0
135105,3.8,20.0,1,259.0
135109,3.9,100.0,1,24074.0
135159,4.5,50.0,1,4259.0
135160,4.1,100.0,1,97.0
135162,4.1,20.0,1,24218.0
135180,3.7,500.0,1,7653.0
135183,4.1,500.0,1,7921.0
135204,4.2,50.0,1,653.0
135205,4.0,100.0,1,208.0
135224,3.9,100.0,1,79.0
135225,3.9,100.0,1,14241.0
135258,4.0,100.0,1,296.0
135259,2.4,50.0,1,1810.0
135291,4.4,20.0,1,315.0
135295,3.7,20.0,1,83.0
135302,4.2,100.0,1,190.0
135332,4.4,100.0,1,634.0
135333,3.3,500.0,1,236.0
135334,4.2,20.0,1,10792.0
135350,4.5,50.0,1,144.0
135360,4.4,20.0,1,1602.0
135379,4.2,100.0,1,12046.0
135385,4.1,100.0,1,65.0
135388,4.2,500.0,1,519.0
135389,4.2,20.0,1,9292.0
135402,4.1,100.0,1,5907.0
135424,4.3,500.0,1,5532.0
135433,4.3,1000.0,1,93.0
135434,4.4,1000.0,1,1417.0
135445,3.6,100.0,1,15644.0
135462,3.6,50.0,1,463.0
135471,3.7,100.0,1,1727.0
135489,4.6,50.0,1,106.0
135490,4.3,100.0,1,653.0
135497,4.1,100.0,1,1944.0
135500,3.6,20.0,1,727.0
135506,4.1,20.0,1,93.0
135518,4.5,20.0,1,602.0
135523,3.9,500.0,1,69.0
135532,3.5,20.0,1,3356.0
135542,3.8,100.0,1,394.0
135547,3.6,20.0,1,11736.0
135559,3.5,20.0,1,310.0
135569,4.0,100.0,1,4458.0
135573,4.0,100.0,1,8116.0
135574,4.0,100.0,1,4306.0
135577,4.0,100.0,1,977.0
135579,3.4,20.0,1,56940.0
135580,4.0,50.0,1,8116.0
135583,4.2,100.0,1,208.0
135601,3.6,20.0,1,273.0
135613,3.9,100.0,1,324.0
135629,4.1,100.0,1,370.0
135642,3.9,100.0,1,37.0
135646,4.1,100.0,1,481.0
135666,4.1,20.0,1,1412.0
135687,4.0,100.0,1,560.0
135688,3.8,100.0,1,185.0
135693,4.3,50.0,1,213.0
135696,3.6,20.0,1,83.0
135710,3.5,20.0,1,6171.0
135728,3.7,100.0,1,329.0
135737,4.4,1000.0,1,34241.0
135738,4.2,500.0,1,639.0
135740,3.6,100.0,1,1699.0
135742,4.0,20.0,1,171.0
135749,4.1,100.0,1,750.0
135756,4.7,50.0,1,2241.0
135758,4.2,50.0,1,5477.0
135764,4.0,50.0,1,1565.0
135767,3.0,20.0,1,1676.0
135778,4.3,20.0,1,48264.0
135781,3.7,50.0,1,231.0
135795,3.8,100.0,1,4102.0
135797,4.2,100.0,1,2296.0
135812,3.1,500.0,1,69.0
135821,3.6,50.0,1,1366.0
135831,3.8,100.0,1,514.0
135846,3.8,50.0,1,42.0
135861,3.2,20.0,1,97.0
135887,3.8,100.0,1,46.0
135894,3.7,50.0,1,25514.0
135896,3.9,100.0,1,241.0
135901,3.9,1000.0,1,1259.0
135906,3.3,100.0,1,486.0
135911,3.9,100.0,1,102.0
135927,3.6,20.0,1,111.0
135931,4.2,20.0,1,435.0
135943,3.4,20.0,1,884.0
135956,4.0,500.0,1,972.0
135966,3.1,50.0,1,278.0
135975,3.6,100.0,1,46.0
135995,4.3,50.0,1,509.0
135998,2.7,100.0,1,17500.0
136002,4.1,500.0,1,72394.0
136030,3.9,100.0,1,338.0
136041,4.2,100.0,1,231.0
136045,4.5,500.0,1,125.0
136046,3.9,100.0,1,74.0
136049,3.8,50.0,1,444.0
136057,4.3,100.0,1,3903.0
136063,4.1,100.0,1,421.0
136066,4.2,100.0,1,5639.0
136068,3.7,100.0,1,1935.0
136074,4.2,20.0,1,421.0
136105,4.2,100.0,1,7991.0
136111,4.4,100.0,1,5287.0
136124,4.0,100.0,1,3718.0
136135,3.8,500.0,1,50343.0
136140,4.1,100.0,1,1495.0
136150,4.4,50.0,1,3833.0
136154,2.8,20.0,1,2144.0
136158,4.1,1000.0,1,213.0
136166,3.6,100.0,1,6106.0
136176,3.6,20.0,1,648.0
136189,3.9,100.0,1,83.0
136193,4.0,500.0,1,5431.0
136211,3.1,20.0,1,69.0
136215,3.7,100.0,1,1301.0
136224,4.0,50.0,1,9824.0
136235,3.8,100.0,1,31185.0
136238,3.4,100.0,1,13537.0
136247,3.3,20.0,1,6486.0
136273,4.2,1000.0,1,2259.0
136274,3.5,50.0,1,3995.0
136279,4.2,50.0,1,1769.0
136294,3.6,20.0,1,153.0
136301,4.0,500.0,1,29745.0
136314,3.5,100.0,1,750.0
136322,3.5,20.0,1,3153.0
136346,4.1,500.0,1,394.0
136366,3.8,100.0,1,287.0
136367,3.8,100.0,1,65.0
136371,4.4,50.0,1,43954.0
136394,4.1,50.0,1,454.0
136427,3.7,100.0,1,208.0
136431,3.6,500.0,1,912.0
136461,4.2,1000.0,1,333.0
136465,3.0,20.0,1,1574.0
136470,3.7,500.0,1,1014.0
136479,2.6,20.0,1,199.0
136483,4.1,100.0,1,102.0
136499,3.9,500.0,1,426.0
136509,4.2,100.0,1,153.0
136510,4.3,100.0,1,1051.0
136511,2.9,50.0,1,46.0
136517,4.1,100.0,1,167.0
136524,3.6,50.0,1,389.0
136526,4.2,100.0,1,7366.0
136530,4.0,20.0,1,6509.0
136532,3.8,100.0,1,79.0
136542,3.9,100.0,1,231.0
136547,2.8,20.0,1,171.0
136550,4.2,100.0,1,1329.0
136551,4.3,100.0,1,130.0
136593,4.2,100.0,1,431.0
136594,4.1,500.0,1,13917.0
136605,4.2,20.0,1,1125.0
136621,4.0,500.0,1,509.0
136630,4.0,100.0,1,148.0
136632,3.9,500.0,1,1139.0
136640,4.3,500.0,1,65.0
136652,3.4,500.0,1,907.0
136656,3.8,1000.0,1,236.0
136659,3.2,20.0,1,111.0
136703,3.9,100.0,1,144.0
136705,3.5,100.0,1,1111.0
136715,3.7,100.0,1,245.0
136720,4.0,100.0,1,74.0
136763,3.6,100.0,1,2769.0
136764,4.0,50.0,1,310.0
136766,3.9,100.0,1,
136783,4.0,20.0,1,444.0
136793,3.6,20.0,1,264.0
136800,3.8,50.0,1,1190.0
136810,4.1,100.0,1,56.0
136858,4.0,100.0,1,319.0
136861,4.2,20.0,1,134.0
136863,3.7,100.0,1,417.0
136872,3.7,500.0,1,1639.0
136881,4.4,100.0,1,380.0
136888,3.7,20.0,1,9454.0
136902,4.1,500.0,1,690.0
136911,4.0,50.0,1,5657.0
136919,4.7,100.0,1,130.0
136921,3.9,50.0,1,1032.0
136935,3.0,50.0,1,222.0
136944,4.1,50.0,1,514.0
136953,4.1,20.0,1,9148.0
136963,3.7,20.0,1,71148.0
136969,4.0,20.0,1,7093.0
136990,4.3,500.0,1,181.0
136996,4.2,50.0,1,296.0
137003,4.3,500.0,1,264.0
137010,3.5,20.0,1,431.0
137013,3.6,100.0,1,3102.0
137034,3.9,1000.0,1,4074.0
137039,4.3,20.0,1,6991.0
137050,3.5,100.0,1,13134.0
137071,3.5,500.0,1,4810.0
137089,3.4,20.0,1,111.0
137090,4.2,20.0,1,417.0
137093,3.0,20.0,1,69.0
137114,4.0,100.0,1,500.0
137171,4.1,500.0,1,333.0
137181,4.2,100.0,1,204.0
137193,3.3,20.0,1,78398.0
137232,4.0,100.0,1,2889.0
137250,4.2,500.0,1,60.0
137255,3.6,50.0,1,991.0
137328,4.1,20.0,1,100481.0
137338,3.7,20.0,1,37.0
137350,3.9,20.0,1,120.0
137356,3.8,100.0,1,236.0
137365,4.5,500.0,1,148.0
137366,4.5,100.0,1,1588.0
137371,4.5,100.0,1,509.0
137377,3.7,100.0,1,903.0
137385,3.5,20.0,1,1051.0
137386,4.2,50.0,1,1181.0
137404,3.9,50.0,1,144.0
137406,4.4,50.0,1,19551.0
137444,3.8,50.0,1,3366.0
137475,3.5,20.0,1,1745.0
137485,3.9,1000.0,1,454.0
137515,4.1,50.0,1,2750.0
137529,3.7,20.0,1,6130.0
137563,3.6,20.0,1,102.0
137611,4.1,500.0,1,14778.0
137642,4.5,100.0,1,130.0
137652,3.8,50.0,1,111.0
137655,4.1,100.0,1,2231.0
137673,4.0,100.0,1,667.0
137675,4.5,100.0,1,241.0
137682,2.0,20.0,1,236.0
137683,3.2,20.0,1,69.0
137692,3.8,20.0,1,292.0
137701,3.8,100.0,2,3542.0
137720,3.4,100.0,1,46.0
137721,4.2,100.0,1,6593.0
137727,3.5,100.0,1,500.0
137734,3.8,100.0,1,1528.0
137738,3.6,500.0,1,1329.0
137748,3.7,50.0,1,148.0
137749,3.3,20.0,1,241.0
137762,3.6,20.0,1,3444.0
137794,3.7,100.0,1,16986.0
137826,4.5,20.0,1,19806.0
137830,2.6,20.0,1,278.0
137850,3.9,100.0,1,1269.0
137876,3.8,20.0,1,764.0
137887,3.5,1000.0,1,569.0
137903,3.0,100.0,1,148.0
137905,4.1,100.0,1,4394.0
137916,4.1,50.0,1,509.0
137924,3.9,500.0,1,2065.0
137945,3.4,500.0,1,338.0
